id,product,chunk_text,chunk_index
13855115,Checking or savings account,i hereby file a formal complaint against wells fargo bank for its unreasonable service restrictions and inefficiency in handling a routine currency order on xxxx xxxx i requested to order 10000 worth of xxxx xxxx and xxxx xxxx coins but was abruptly told by wells fargo staff that a business certificate was mandatory a requirement not publicly stated in their service guidelines xxxx xxxx xxxx xxxx xxxx tx xxxx this experience stands in stark contrast to my interaction with xxxx where i successfully ordered two sets of coins without extra documentation as a consumer i believe such arbitrary requirements violate basic standards of customer service and may constitute an unnecessary barrier to normal banking needs i kindly request that cdpb investigates this matter urges wells fargo to revise its unreasonable policies and ensures that similar obstacles do not hinder other customers attached are list of evidence eg xxxx order confirmation wells fargo communication records for your reference thank you for your attention to this complaint,0
13946207,Checking or savings account,hi there citi bank closed and blocked my account for a check that was deposited and the other account is closed therefore no funds came out of either account but they decided to block the account i have sent a written request and went to bank manager a few times i asked for them to close it and return my monies to me via direct deposit or check it has been a month and nothing has happened the amount is 2100000 i sent a written request verbal and still without a resolution please advise thank you,0
12762197,Credit card,regarding my chase credit card for an unknown reason chase has locked me out of my online account preventing me from accessing my account details and using my card for purchases despite making multiple attempts to contact their customer service i have only been told that someone will call you within 2448 hours but i have not received any followup calls currently i have a 31000 balance on my card and it has been on my card for several months and i would like to get the money back since i cant use the card however each time i speak with customer service i am informed that they can not access my account to resolve the issue i am simply requesting the return of the funds that are rightfully mine but i am unable to get any assistance in doing so i would greatly appreciate your assistance in helping me resolve this matter,0
13813488,Checking or savings account,on xxxxyear i opened a citibank checking account online after seeing an official promotional offer on citibanks website for a 75000 bonus for new customers who deposited at least 3000000 and fulfilled qualifying activities the offer clearly stated that the promotion was available from xxxxxxxx to xxxxyear and did not indicate it was targeted or inviteonly to ensure compliance with all terms i visited a citibank branch before making my deposit to confirm that my account was eligible and active i then deposited the total of 3000000 by xxxxyear after the deposit i was told by citibank staff that a different lower 32000 promotion had already been applied to my account and that they could not change it when i escalated the issue by phone a citibank supervisor stated that the 75000 offer was for targeted customers only but provided no evidence and admitted the link i clicked led to citibanks own official website despite showing a screenshot from the site stating that new checking customers could choose your bonus the supervisor claimed i was ineligible simply because i didnt receive an email or invitation the citibank representative also refused to provide any public documentation of the targeting requirement claiming those internal terms were not accessible to me why this is deceptive the 75000 promotion was posted on citibanks own official website not a thirdparty page the promotion did not disclose any targeting limitation and even listed options sidebyside with the 32000 bonus i received no option to choose a promotion during account opening and i was automatically enrolled in the lower promotion the representative confirmed that promotions can be automatically assigned without user choice citibanks claim that only targeted users qualify for the better promotion is not disclosed on the publicfacing materials and only revealed after the deposit is made this contradicts fair advertising practices and violates principles of transparency and informed consent,0
13639888,Checking or savings account,xxxxxxxx subject complaint regarding excessive overdraft fees unauthorized charges claim reference xxxx regarding excessive overdraft fees and unauthorized charges applied to my wells fargo bank account which i have held since xxxx on xxxxxxxx i reviewed my account history after receiving multiple overdraft fees from wells fargo i discovered a pattern of hidden charges labeled xxxx and xxxx withdrawals xxxx these unauthorized charges are from xxxx and the representative told me they could only investigate up to xxxx year however a representative explained how i could check for other transactions from prior years which revealed further discrepancies through multiple calls with customer service i received inconsistent and conflicting information on xxxxxxxx wells fargo completed its investigation and confirmed 44000 in unauthorized charges on my account however despite this acknowledgment i was informed that i would only receive 9900 in reimbursement with no sufficient explanation for the discrepancy a xxxx xxxx xxxxxxxx xxxx said that monitoring fraudulent charges was solely my responsibility effectively dismissing the misleading nature of these transactions and contradicting the information i was initially given i find this response unacceptable and request a formal review of xxxx xxxx handling of unauthorized charges additionally i seek full reimbursement for the amount found in their investigation i appreciate your prompt attention to this matter and look forward to your response,0
13639868,Checking or savings account,after xxxx year and a half and hundreds of transactions from xxxx day to another my business accounts became illegible to make xxxx calling the bank and the explanation was that i am not an authorized user being the owner and that i have to go to the branch again inacceptable need help establishing this as soon as possible i have bills tp pay that will incur penalties that will go under wells fargo s responsibility,0
13846721,Credit card,i was approved a few years ago for a credit card had been using the card for purchases until bmo arbitrarily closed my account without giving me advance notice i was flabbergasted i contacted via phone them requested an explanation i was not given a reason other than they had the prerogative to close my account at any time for any reason no specific reason was or has been given to me i have contacted them twice requested a written statement regarding the specific reason they used to close my account none has been forthcoming their behavior is unprofessional offensive impolite their action was taken at about the time president trump was applying the tariffs against xxxx i feel that this is their way of getting back at us americans,0
12812457,Checking or savings account,on xxxxscrubxxxx xxxx xxxx my checking account with capital one bank was placed on hold i have been trying to call their department and when they answer they transferred me to the phone number listed in the email attached they said they needed information and im calling but they never answer i was on the line a whole day from the times listed xxxxxxxx i have a checking account with money in it for my school they keep transferring me to the same department but i keep being on hold for hours,0
12803086,"Money transfer, virtual currency, or money service",i was fraudulently by a website on buying a car for 2600000 due to a wire fraud to us bank account sent from my together credit union and us bank will not return money knowing its a scam,0
12222232,Checking or savings account,i called the bank today in regards to my disputes for 750000 and was spoken to in xxxx xxxx xxxx i was very confused as to why i was being discriminated on because of my xxxx but this is linked to a dispute from bank of america edd card i was very confused as to why every representative told me they couldnt wave my overdraft fee for 3600 also i was in the xxxx xxxx in xxxx california and we were being helped and a banker told me how to pay my bills i feel like she harrassed me because i am xxxx and it made me feel uncomfortable like xxxx xxxx xxxx xxxx xxxx xxxx xxxx in the bank on camera saying xxxx xxxx xxxx xxxx xxxx xxxx xxxx i think i want my disputes forwarded to the manager and please fire her also i want a claim form for civil rights lawsuit i am xxxx please help anything helps for my pain and suffering thank you xxxx xxxx,0
13779673,"Money transfer, virtual currency, or money service",on xxxx xxxxyear i transferred xxxx dollars to what i believed and usaa verified was my account that money was never received into my account it was routed to another account at xxxx usaa is not helping resolve the issue in a timely manner i have submitted multiple inquiries and all the answers are the same xxxx xxxx is not responding to the inquiry and usaa isnt pursuing the issue they make the attempt and close the inquiry without notification it has been closed,0
13584442,Checking or savings account,i received a settlement check for 620000 from xxxx xxxxxxxx xxxx xxxx xxxx xxxx after my car was totaled by a xxxx xxxx xxxx xxxx bus upon depositing the check on xxxxxxxx the branch xxxx xxxx xxxx flagged it for fraud freezing my account my account has now been under investigation for the last xxxx business days i have received no information on when these funds will be available no updates and no explanation for the delay i am currently without a vehicle and in turn struggling to get to work the actions of this bank have put me in a precarious position financially and i am worried this will not be resolved in time for me to pay my rent or other bills,0
13637131,Checking or savings account,on xxxxyear at around xxxx xxxx i received several texts emails and xxxx telephone calls from wells fargo xxxx verify if i was the xxxx authorizing some transactions i am currently at work xxxx xxxx so i am trying to handle all this at once i get a text saying freemsg alert wells fargo detected a highrisk transaction on card xxxx xxxx xxxx xxxx for 200000 xxxx atm transaction call asap xxxx reply stop to stop msgs then i receive a call from xxxx and that number is registered to a local wells fargo branch that i reside i answer the call and they say xxxx and they said that they received notification that several transactions are being made and if i am authorizing them i said no and they say okay we are going to close your account send you a new card ect ect and if i could please verify my identity by entering my pin through my telephone keypad so i enter it they confirmed my address they mentioned that they will expedite sending my card since they would also need to send a new card and i say thank you call is released i check my bank account and i am missing the xxxx that i did not authorize my debit card is in my wallet this whole time i have not lost it i call wells fargo i open a claim they said they will investigate and it would take xxxx business days ive called every day for an update i visit the branch where it says that the atm withdrawal was made and the xxxx branch xxxx says that it displays that the transaction was a non wells fargo atm but yet it has the address of xxxx xxxx xxxx xxxx atm wells fargo xxxx on my bank statements i file a police report the same day all this happened i called for an update and per the receptionist the detective is out of the office and will return until xxxx i get an email from wells fargo today saying that an error did not occur and will send me a letter regarding further details i call wells fargo claims center and they mention that they will not return the money because they need to have someone liable for this according to wells fargo since a physical debit card was used with my pin and only xxxx attempt was made then it appears as if i authorized the transaction but i did not i am at work my card is in my wallet the whole time but per wells fargo they need more evidence a picture of the individual who made the withdrawal or video surveillance wells fargo said they will close the case and will reopen only if they receive additional evidence they will not return the money i visit a branch and they said that they can not review video surveillance or atm footage i dont know what else to do i have no money i have kids to feed bills to pay i didnt know how this happened or at what point was my card cloned skimmed but i am feeling very hopeless and overwhelmed that my financial institution is not helping me,0
12119377,Credit card,my information was heisted and this accounts are fraudulent and do not belong to me i would like these accounts completely removed from all three credit bureaus on my credit report,0
13655346,"Payday loan, title loan, personal loan, or advance loan",just want to no is the interest rate correct for advance for 60000 80000 loansrate be anywear from xxxx to xxxx,0
12032118,Credit card,subject unfair credit reporting and failure to consider financial hardship company names affirm xxxx financial services complaint against affirm i submitted a goodwill adjustment request to affirm asking for the removal of a late payment that occurred due to an unforeseen medical hardship shortterm xxxx without pay despite multiple attempts affirm has completely ignored my request and refuses to acknowledge my communication under the fair credit reporting act fcra 15 usc 1681s2 a 1 a furnishers must report accurate and complete information however affirm is refusing to consider extenuating circumstances and failing to provide clear responses which is an unfair practice i request that cfpb investigate xxxx refusal to engage in fair credit reporting practices and require them to address my dispute complaint against xxxx xxxx claims they are required by law to report late payments accurately which is misleading the fcra does not require lenders to report negative informationonly that what they do report is accurate my missed payment was due to a documented medical hardship shortterm xxxx without pay and xxxx refuses to work with me despite my longstanding account history under fcra 15 usc 1681s2 b xxxx must conduct reasonable investigations of disputes yet they refuse to accommodate or review my situation properly additionally under equal credit opportunity act ecoa 701 a 1 creditors must not engage in unfair credit practices which includes refusing to work with consumers experiencing legitimate financial hardship requested resolution i ask the cfpb to investigate both affirm and xxxx for their unfair handling of hardshipbased goodwill requests specifically i request that xxxxaffirm acknowledges my goodwill request and formally responds rather than ignoring it xxxx removes the late payment from my credit report or provides a detailed explanation of why they refuse to do so beyond a generic we must report accurately response xxxxthe cfpb enforces its authority under the fcra and xxxx to ensure fair credit reporting practices and prevent companies from penalizing consumers for documented financial hardships beyond their control i have attached proof of my medical leave goodwill letters sent to both companies and my credit report showing the negative marks thank you for your time in reviewing this matter sincerely xxxx xxxx xxxx,0
13847216,Credit card,on xxxx25 i explained that the charge on the card was due to a scam with someone from xxxx telling me that my ip address had been compromised by other countries i was told the only way to fix the problem was to purchase gift cards and they then could block the countries and then refund my credit card account this was a very common scam i was told after the fact and wells fargo refused to support me they closed my checking account without any notice and told me i had to come in and pay cash for the checks that i wrote or they would turn me into collection i considered this elder abuse as i presently have only social security and luckily i had enough cash between my husband and a neighbor to avoid collection the money that they refused to support me on was almost 500000 and that is a healthy amount of money to take from a xxxx xxxx,0
12044284,"Money transfer, virtual currency, or money service",coinbase started restricting my account around the first week of xxxxyear due to their routine identity verification requirement i was not able to do any transaction at all in my account with them specially in withdrawing the funds i have in their platform so on xxxxxxxx i uploaded all my documents they asked for that will show that i am the owner of the account in their platform however it has been almost a month and nothing has been done everytime i call their customer service and i have reached out to them about more than 5 times and each time they tell me the same thing that they are reviewing the documents already but can not provide me a timeline of when they will be done in reviewing a few bank statements the documents they asked in my humble opinion i feel like my funds my own money are being withheld against my will now and this is frustrating it has been over a month since my account has been restricted in doing any transaction and almost a month now since i submitted the documents they asked for but no action is being done on their end please look into this case thank you so much below is my information xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx,0
12803180,Checking or savings account,on xxxxxxxx i opened a rewards checking plus checking account at upgradecom upgrade was running a promotion screenshot of terms attached providing a 30000 bonus for new accounts which had a payroll direct deposit via ach of at least 100000 within 45 days after opening the account on xxxxxxxx a 100000 payroll direct deposit was made into my upgrade checking ac by my payroll provider xxxx a screenshot of my upgrade online statement showing the payroll deposit is attached the 30000 bonus was supposed to be awarded within 60 days following the direct deposit date so my bonus should have been posted on or before xxxxxxxx as of xxxxxxxx i had not received the 30000 bonus so i called upgrade customer service initially i was told the promotion was a 5000 bonus i told the agent this was incorrect and explained the above promotion running when i opened my account the agent then said she found the promo but that my 100000 payroll deposit was not eligible because it was coded by xxxx as an ach i explained this was not an ach transfer i did but rather was a payroll deposit from a 3rd party payroll provider and met the conditions of upgrades terms which state that payroll deposits via ach are eligible i read her the exact words from their offer see attached which say eligible direct deposits are recurring deposits to your rewards checking plus by automated clearing house ach from your employer payroll or benefits provider or gig economy payer clearly the deposit was eligible i asked for a supervisor after waiting on hold for 15 minutes she came back to tell me no supervisors were available she said i would hear back from their resolutions department in 3 5 days i also sent an email containing the above information and received a response they would contact me in 35 business days today is xxxxxxxx 6 business days after i was told id receive a response and ive received no response it appears upgrade is trying to dodge their responsibility to pay me the 30000 bonus which i clearly qualified for and they have not responded they clearly dont keep their promises,0
13847168,Credit card,betweenxxxxxxxx while i was xxxx xxxx and under a xxxx xxxx xxxx over 250000 in charges were made to my credit card by google including large transactions labeled as google ads and xxxx super these charges were made without my permission knowledge or ability to act i was not using the account during this time i later requested records from the company including device id ip address and transaction origin to verify the legitimacy of the chargesbut received no response this has caused significant financial harm and distress i believe these charges were unauthorized and occurred during a period when i was legally and medically unable to consent i am requesting full reimbursement of the charges a permanent block on future billing from these vendors and an investigation into how these charges were processed without safeguards,0
12200639,Credit card,purchased jewelery on xxxx s credit card made regular payments on time after promo date was up they added all the interest from the original purchase price onto the principal now im paying interest on interest,0
12810566,Checking or savings account,on xxxxyear i deposited the settlement check into my personal checking account by xxxxxxxx i received a message by citibank the fraud department told that they was about to close my account which is made me call and i was given xxxx to xxxx days for an explanation as xxxx and xxxx days has pass i didnt receive no letter in the mail on xxxxxxxx i got a letter saying i was going to receive a check with the funds xxxx days it is xxxx days i contact the executive team still no answer we on day xxxx and still no answer on when im going to receive my funds i dont understand whats the reason why this bank has put me through this it shouldve take this long for them to send me my funds we only talking about 500000 were not talking about millions of dollars and they all blame me the back office every time i ask but my question is if im talking to the executive who is the back office i thought executive was the top of the top,0
12220169,Credit card,hello i believe synchrony bank xxxx xxxx began engaging in double cycle billing when they updated their terms and conditions last xxxxxxxx unless the law has changed i thought this had been banned in xxxx we pay our credit card off in full each month although i made a mistake and shorted xxxx s payment by xxxx cents the amount due was 990000 mistakenly i paid just 990000 i was charged interest 2699 apr in the amount of 2500 on xxxx s bill as outrageous as this is we accepted it as the rules although on xxxx s bill we were charged again this time 4300 for that missing xxxx cents apparently last xxxx xxxx changed their 30 day compounded interest to 60 days is this not the definition of double cycle billing if not we would just like to understand the difference thank you for your time and consideration so happy youre still around best regards xxxx,0
13847338,Credit card,waited on hold for 15 minutes for manager and was very frustrated as she said she wanted to make an inquiry i stated i did not open this card and how was it opened while my credit is frozen she hung up on me,0
13614701,Credit card,dear xxxx xxxx xxxx xxxx xxxxxxxx pursuant to your response letter dated xxxxyear please see attached to my earlier cfpb complaint xxxx i have again attempted a transaction and it again declined here are the details of the declined transaction merchant name xxxx xxxx xxxx xxxx website xxxxxxxx xxxx xxxx amount of transaction 1000 date of transaction xxxxyear decline reason xxxx please see an excerpt of aci website showing decline response and reason attached please advise further thank you xxxx xxxx xxxx xxxx,0
13607443,Checking or savings account,on saturday xxxxxxxx xxxx my wife xxxx noticed for the first time that our xxxx checking ac balance decreased by 2600000 the only indication on our xxxxxxxx xxxx online transaction history was a pending transfer of 2600000 with no further details she immediately called our xxxx xxxx for assistance later on the day our xxxx xxxx got back to us with further details he said that citibank our creditor placed a marshal hold on our personal xxxx xxxx checking ac for 2600000 after our chase banker completed his investigation within xxxx xxxx xxxx he got back to us with the following findings citi bank placed a marshal hold on our checking account for 2600000 he also gave us the hold reference id o name and address of the law firm representing xxxx xxxx our only interaction with citi bank was through freedom debt relief who are assisting us with debt relief xxxx xxxx relief uses a xxxx firm named xxxx xxxx who handle negotiations with their clients creditors at the time of this xxxx hold xxxx xxxx was in negotiation with citi bank regarding our approx 2000000 citi card debt i contacted the attorney at xxxx xxxx explaining the situation with the xxxx hold on our xxxx checking ac xxxx xxxx responded that we need to followup with citi bank and xxxx xxxx xxxx representing citi this was very disappointing as it was clearly a legal matter and this is why xxxx xxxx is involved in the negotiations with our creditors we are still pursuing this matter with xxxx bank and the law firm representing citi bank our xxxx bank xxxx has not been responsive we asked via email sent to him on xxxx xxxx why was the hold placed on our xxxx checking account and how were the funds withdrawn from our account without any notification to us or our approval there has been response yet even after multiple phone calls on friday xxxx we eventually contacted our xxxx xxxx on friday xxxx and had a call at xxxx et he told us that xxxx bank informed xxxx of the marshal hold by citi bank on our chase checking he said that xxxx bank mailed us a letter via xxxx by regular xxxx postage on xxxx not requiring any confirmation of receipt etc,0
13518150,Checking or savings account,i filed claims with wells fargo from unauthorized activities on xxxxyear they were from different incidents wells fargo combined all claims into xxxx claim number even thought they were different dates and times after only 3 days i gave a call to follow up because i didnt like that they were all combined claims department refused to separate them i made an inquiry about xxxx in particular because it involve another financial institution i have xxxx xxxx claims told me that since i couldnt produce documentation she dont know what to tell you when i begged her to please join in with me a call to xxxx xxxx for clarification she rudely refused on xxxxyear i discovered unauthorized charges made by a xxxx xxxx employee on my wells fargo debit card these charges were processed despite the corrections made to my invoice i reported the fraud immediately and was informed that without documentation from xxxx xxxx xxxx xxxx showing the same charges done on my credit card that they couldnt proceed at that time xxxx department did not tell me of their decision to deny my claim xxxx right at that same moment however upon reviewing my account i found no record of xxxx xxxx transactions including the reversals despite multiple calls to xxxx xxxx s fraud department customer service billing and claims i was told that these transactions had fallen off the system and could not be retrieved due to this lack of documentation my claim was prematurely closed preventing me from recovering my funds after informing xxxx department that i could not produce documentation requested they instantly denied the claim i had submitted only xxxx days after filing with wells fargo,0
13499757,Checking or savings account,i opened a youth savings account at a bank of america branch for my minor son in xxxxxxxx he made an initial deposit of 12000 he did not do anything with those funds and let them sit in the savings account we received a letter in xxxxxxxx saying the account had been forced closed due to a negative balance after contacting the bank they informed me that a monthly maintenance fee had been charged on the account this fee was being charged incorrectly as their youth savings account do not have maintenance fees the customer service representative told me that the account had been coded incorrectly at opening and they had listed my son s date of birth the same as mine so it wasnt classified as a youth account the account went negative and in xxxxxxxx the bank force closed the account after an hour and a half on the phone multiple agents stated they could not refund my son his 12000 since the account was closed i told them i understood that but that there had to be a way to return my son s funds they said they could not this matter was entirely a bank error and i find it completely unacceptable they refuse to reimburse a minor s funds please help,0
13614212,Credit card,i noticed fraudulent charge end of xxxx and notified citibank beginning of xxxx and am getting run around i did not authorize this charge or give my card or numbers out i have called citibank every month to try to resolve this with no avail,0
13848471,Checking or savings account,i opened an ally high yield savings account and submit a transfer on xxxxxxxx it says it was complete on xxxxxxxx but i called today and asked why the money wasnt there and she told me to call xxxx xxxx and dispute it as incomplete i spoke with xxxx and he said they did release the funds ally told me just because it says the transfer was complete doesnt mean that the funds were released i transferred xxxx and i need the money back into my xxxx account right away and i want to close ally account right away,0
13669800,"Money transfer, virtual currency, or money service",i am xxxx xxxx my name is on the account with xxxx xxxx i have a poa on xxxxyear xxxx s phone was disconnected for no payment this is what alerted us to their being an issue i called the bank and her automatic withdrawals from the bank had been stopped arvest asked if we made a 1000000 transfer from one account to another we said we did not do that so we immediately went to the local arvest bank in xxxx oklahoma they then showed us that a 1000000 transfer from one account to another on xxxxyear and then xxxx more transactions on xxxxyear of 500000 from our account to coinbasecom and 300000 from our account to coinbasecom we signed papers at this point stating we did not do these xxxx transactions and if someone had her password it was done fraudulently xxxx has a memory problem so i assist her with her banking the bank asked that we take her computer to a computer store to have it checked which we did and had all her passwords that are saved on the computer removed and all pop ups removed also we closed the xxxx accounts and opened xxxx new accounts we explained that she did use xxxx to buy her groceries and the payment method is the checking account we explained she had no one in her home and that she does not answer her phone to anyone that is not in her address book on her phone we again explained that we did not do these xxxx transactions the money 800000 was returned to her account xxxxyear with the explanation on the bank statement dispute credit and we thought the claim was settled again i then received xxxx letters through the mail from arvest that requested that i sign the xxxx letters for each of the xxxx amounts and return i signed the letters and sent them to arvest in arkansas the next day later i found out they said they did not receive the letters and the letter said if we did not return the letters the claim would be closed i again thought the issues was resolved im not for sure exact date but the 800000 was removed from the account by arvest a letter dated xxxxyear was received from arvest in arkansas stating they had received confirmation from the merchant that authorization was provided for the transactions in question i called arvest in arkansas on xxxxyear told me at that time i had not sent the letters back to them which i did,0
13669947,Checking or savings account,i put a stop payment for 36000 from xxxx xxxx xxxx xxxxxxxxyear on xxxxyear 36000 was withdrawn from my checking account i filed a complaint with wells fargo for this amount to be refunded to my account wells fargo bank issued me a provisional payment for the 36000 which covered the 36000 on xxxxyear another 36000 came out of my account from xxxx xxxx i contacted wells fargo bank wanting to know why after a stop payment was made why was my account still being billed wells fargo said that it came from my debit card i replied that the stop payment should have stopped all transactions from this lender i filed a follow up complaint which has been denied again now wells fargo has deducted another 36000 from my account claiming the provisioioal credit has been denied the provisional credit applied to the first payment which went thru then they charged for another provisional transaction of 36000 which i dont owe my account is 33000 wells fargo bank is defrauding me taking all my money,0
13669960,Checking or savings account,my wife and i came back from vacation to find 600000 was withdrawn from a wells fargo branch and it was niether of us we were scammed and wells fargo could not find any information on it as to who or where it was,0
12778307,Checking or savings account,i am a xxxx man living in california i suffered a xxxx last year that forced me into xxxx xxxx after two years of being xxxx and fighting to get xxxx benefits i finally received a portion of my retirement payout xxxxwhich was deposited into my chime account chime immediately froze my account and held the money i complied with their requests and submitted my drivers license utility bill and documentation from the investment company that originated the retirement funds after review they unfroze the accountonly to freeze it again a day later i am now staying in a motel and have no access to my money i have no food no way to pay for shelter and i am experiencing tremendous xxxx xxxx xxxx xxxx which is especially dangerous given my medical history despite repeated contact and full documentation chime keeps giving the same generic response under review i can not survive like this i need urgent access to my legally earned and fully documented funds amount in dispute 10000000 im requesting immediate release of my funds and written confirmation of my account status,0
13622601,Checking or savings account,in xxxxyear my small business checking account was charged over 60000 in overdraft fees by truist bank as a small business owner operating during a financially difficult time i contacted the banks customer service department to request a onetime hardship adjustment explaining that these fees were the result of a temporary cash flow disruption i escalated the issue multiple times first to a representative then to a manager and finally to a supervisor i clearly communicated that i had received a courtesy fee reversal once in the pas but that my business was now facing a new and significant financial hardship i emphasized that the overdraft fees were preventing me from stabilizing and operating my business despite this the bank representatives repeatedly told me that nothing could be done and that no fees would be waived under any circumstances they also stated that it wouldnt matter if i closed my business account which made it clear they were unwilling to support small business customers facing real hardship i am requesting that the consumer financial protection bureau review this issue and request that the bank reverse or reduce these overdraft fees as a onetime business hardship accommodation,0
13625080,Credit card,on xxxxyear citi bank closed xxxx xxxx of my xxxx xxxx accounts due to a paid or unpaid account from equifax where they had my file mixed with somebody else have since then been fixed i contacted citi bank was told the only way my account can be reopen is what i needed to xxxx citibank xxxx office send them a corrrected copy of my equifax report showing that the error has been corrected the accounts that was closed due to this error was xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx all of my accounts are in good standing i have attached a copy of the letters from xxxx xxxx xxxx xxxx also a current copy of my equifax consumer report showing i have no negative actions on my account,0
13468992,Checking or savings account,im following up regarding complaint id xxxx and related complaint id xxxx against ally bank despite submitting all requested documentationincluding veterinary records medical history and extensive text message proof regarding the disputed transactionally continues to delay and deflect they initially claimed the dispute was resolved then backtracked and reopened the case now they are stating that they must wait up to xxxx days for a merchant response which feels like an intentional stall tactic this is a bad faith handling of a legitimate dispute the merchant sold me a sick animal that died less than a month after purchase i paid ally via xxxx xxxx using my ally account and have provided more than enough evidence to demonstrate the basis for a chargeback and refund the banks claim that this was simply an authorized transaction fails to consider the deceptive nature of the sale and the condition of the productparticularly as ally is obligated under consumer protection laws to investigate and act reasonably which they have not done i am requesting cfpb oversight to compel ally to resolve this matter promptly and fairly their delays are excessive and their responses lack transparency and accountability thank you for your continued attention,0
13623457,Credit card,i was given a full refund from xxxx xxxx on xxxxyear for issues with dental work the office xxxx xxxx promised refund and even did a free reprint of dentures due to the severe issues with service and severe mouth issues i called care credit 9 times and did chats and disputes on first dispute i was promised the full refund check of xxxx with a representative and said check would come in xxxx days that she correct error she closed my dispute after the call no check came and account never corrected ever customer service worker after thats has been rude and refused to file new disputes please pull chats and records i finally file new disputes with copy or emails that xxxx was trying to correct t refund and no resolve,0
13634792,Checking or savings account,us bank checking account opened in my name without my consent then i received a statement via email showing xxxx transactions called us bank who closed the account,0
13630579,Checking or savings account,i deposited a check from my employers retirement distribution and each time i make a deposit usaa holds the check for 10 days it only takes 13 days to verify the check is viable ive called several times about their check holding policies if the bank notified me prior to depositing i would have used a different bank,0
13621877,Credit card,on xxxxyearxxxx i agreed to pay a 1000 donation to a cause that seemed legitimate when the transaction was complete i received a fraud alert text from citi for the amount of 500000 i responded that it was fraudulent i also received a phone call from citi and confirmed i did not approve the charge they said not to worry and would be sending new card citi has since decided the charge legitimate as the card was in possession at the time of the transaction after 2 attempts to rectify with citi their response has been to send me a standard form letter stating they have completed their investigation they wont define what was investigated according to them i owe 500000,0
13613230,Checking or savings account,in late xxxxyear my citibank account was suddenly locked without any prior notice i was not informed via email phone or system message i only discovered the issue when i attempted to log in and found myself completely locked out without access to my funds or even the ability to view my account balance over the next several weeks i called citibank nearly 10 times i was told that four separate verification letters were mailed to me however i never received any of them during the same period i continued to receive citibank promotional materials at the exact same address confirming that the mailing address on file is accurate and functional despite this citibank refused to confirm what address they had in their system simply stating that its whatever is on file without offering a way for me to verify or update it worse i was told that there were no other options to verify my identity no inbranch visit no email confirmation no document uploadonly the physical letter which never arrived this has caused serious financial disruption i have been unable to access my funds for weeks citibank refused to tell me when the letters were sent whether they were mailed whether any tracking was available what address did they use what is my account balance i am a responsible account holder with no fraudulent activity and yet i have been treated as if i do not exist in the system this process lacks transparency accessibility and basic customer protection i am requesting an immediate investigation into why was my account locked without notice why was i denied access to verify or update my address why were no alternative verification methods provided why was i denied visibility into my account balance this has significantly harmed my financial stability and confidence in citibanks practices i expect a full review and formal resolution,0
13622852,Credit card,us bank advertise 0 balance transfer for businesses on new accountsi opened app a new account to get to 0 instead a monthlater i got a xxxx percent interest rate,0
13595299,Checking or savings account,i got fraud on my account and they wont give me my money back and they told me to do everything and i did i still cant get my money,0
13640396,"Money transfer, virtual currency, or money service",commencing on or about xxxxyear i fell victim to a multilayered scam operation run by xxxx which involved me making deposits for a total amount of xxxx usd from my arvest bank account to fraudulent investment firm s,0
13625323,Credit card,i have been a victim of identity theft on numerous occasions throughout the years i am fully aware of the person that has stolen my identity this lady has had multiple arrest aka xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx i have tried to fix this for years and im still having to deal with this xxxxxxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx,0
13587048,"Payday loan, title loan, personal loan, or advance loan",in xxxxxxxx i took out a 60000 installment loan from xxxx bluechip financial which carried an annual percentage rate apr of xxxx the loan was scheduled over xxxx payments i made at least xxxx payment of 10000 on xxxxxxxx yet i am now being told i owe 130000 with a past due balance of 86000 this is more than double the original loan amount and reflects excessive possibly usurious interest which i believe violates xxxx law in early xxxx i formally disputed the debt and sent a cease and desist letter to xxxx requesting all communications cease despite this xxxx has continued to contact me including most recently in xxxxxxxx these ongoing contacts appear to violate the fair debt collection practices act fdcpa and potentially cfpb rules on unfair or abusive practices furthermore xxxx has not provided access to my original loan agreement contract or promissory note either through their website or customer service i am unable to view or verify any of the loan terms they claim i agreed to this lack of documentation raises serious concerns about transparency and may violate federal disclosure laws such as the truth in lending act tila,0
